startDate,endDate,state,calendarYear,cumulativeInState,nationality,totalByNationality,destinationCity,yearlyNumberByCity,cumulativeAgain
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Rwanda,0,Madison,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Rwanda,0,Madison,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Rwanda,0,Madison,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Rwanda,0,Madison,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Rwanda,7,Madison,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Rwanda,0,Madison,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Rwanda,0,Madison,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Rwanda,0,Madison,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Rwanda,0,Madison,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Rwanda,0,Madison,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Rwanda,1,Madison,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Rwanda,0,Madison,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Rwanda,3,Madison,3,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Rwanda,0,Madison,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Rwanda,0,Milwaukee,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Rwanda,1,Milwaukee,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Rwanda,0,Milwaukee,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Rwanda,0,Milwaukee,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Rwanda,0,Milwaukee,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Rwanda,0,Milwaukee,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Rwanda,0,Milwaukee,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Rwanda,0,Milwaukee,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Rwanda,7,Milwaukee,7,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Rwanda,0,Milwaukee,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Rwanda,0,Milwaukee,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Rwanda,0,Milwaukee,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Rwanda,0,Milwaukee,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Rwanda,0,Milwaukee,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Rwanda,1,Milwaukee,1,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Rwanda,0,Milwaukee,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Rwanda,3,Milwaukee,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Rwanda,0,Milwaukee,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Rwanda,0,Sheboygan Falls,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Rwanda,1,Sheboygan Falls,1,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Rwanda,0,Sheboygan Falls,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Rwanda,0,Sheboygan Falls,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Rwanda,0,Sheboygan Falls,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Rwanda,0,Sheboygan Falls,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Rwanda,0,Sheboygan Falls,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Rwanda,0,Sheboygan Falls,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Rwanda,7,Sheboygan Falls,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Rwanda,0,Sheboygan Falls,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Rwanda,0,Sheboygan Falls,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Rwanda,0,Sheboygan Falls,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Rwanda,0,Sheboygan Falls,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Rwanda,0,Sheboygan Falls,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Rwanda,1,Sheboygan Falls,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Rwanda,0,Sheboygan Falls,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Rwanda,3,Sheboygan Falls,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Rwanda,0,Sheboygan Falls,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Serbia,90,Appleton,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Serbia,71,Appleton,4,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Serbia,5,Appleton,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Serbia,1,Appleton,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Serbia,0,Appleton,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Serbia,0,Appleton,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Serbia,0,Appleton,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Serbia,0,Appleton,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Serbia,0,Appleton,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Serbia,0,Appleton,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Serbia,0,Appleton,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Serbia,0,Appleton,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Serbia,0,Appleton,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Serbia,0,Appleton,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Serbia,0,Appleton,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Serbia,0,Appleton,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Serbia,0,Appleton,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Serbia,0,Appleton,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Serbia,90,Franklin,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Serbia,71,Franklin,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Serbia,5,Franklin,4,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Serbia,1,Franklin,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Serbia,0,Franklin,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Serbia,0,Franklin,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Serbia,0,Franklin,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Serbia,0,Franklin,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Serbia,0,Franklin,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Serbia,0,Franklin,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Serbia,0,Franklin,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Serbia,0,Franklin,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Serbia,0,Franklin,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Serbia,0,Franklin,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Serbia,0,Franklin,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Serbia,0,Franklin,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Serbia,0,Franklin,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Serbia,0,Franklin,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Serbia,90,Green Bay,7,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Serbia,71,Green Bay,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Serbia,5,Green Bay,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Serbia,1,Green Bay,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Serbia,0,Green Bay,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Serbia,0,Green Bay,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Serbia,0,Green Bay,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Serbia,0,Green Bay,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Serbia,0,Green Bay,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Serbia,0,Green Bay,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Serbia,0,Green Bay,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Serbia,0,Green Bay,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Serbia,0,Green Bay,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Serbia,0,Green Bay,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Serbia,0,Green Bay,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Serbia,0,Green Bay,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Serbia,0,Green Bay,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Serbia,0,Green Bay,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Serbia,90,Greendale,4,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Serbia,71,Greendale,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Serbia,5,Greendale,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Serbia,1,Greendale,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Serbia,0,Greendale,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Serbia,0,Greendale,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Serbia,0,Greendale,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Serbia,0,Greendale,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Serbia,0,Greendale,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Serbia,0,Greendale,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Serbia,0,Greendale,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Serbia,0,Greendale,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Serbia,0,Greendale,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Serbia,0,Greendale,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Serbia,0,Greendale,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Serbia,0,Greendale,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Serbia,0,Greendale,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Serbia,0,Greendale,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Serbia,90,Greenfield,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Serbia,71,Greenfield,18,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Serbia,5,Greenfield,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Serbia,1,Greenfield,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Serbia,0,Greenfield,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Serbia,0,Greenfield,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Serbia,0,Greenfield,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Serbia,0,Greenfield,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Serbia,0,Greenfield,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Serbia,0,Greenfield,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Serbia,0,Greenfield,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Serbia,0,Greenfield,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Serbia,0,Greenfield,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Serbia,0,Greenfield,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Serbia,0,Greenfield,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Serbia,0,Greenfield,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Serbia,0,Greenfield,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Serbia,0,Greenfield,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Serbia,90,Lake Geneva,6,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Serbia,71,Lake Geneva,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Serbia,5,Lake Geneva,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Serbia,1,Lake Geneva,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Serbia,0,Lake Geneva,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Serbia,0,Lake Geneva,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Serbia,0,Lake Geneva,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Serbia,0,Lake Geneva,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Serbia,0,Lake Geneva,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Serbia,0,Lake Geneva,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Serbia,0,Lake Geneva,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Serbia,0,Lake Geneva,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Serbia,0,Lake Geneva,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Serbia,0,Lake Geneva,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Serbia,0,Lake Geneva,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Serbia,0,Lake Geneva,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Serbia,0,Lake Geneva,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Serbia,0,Lake Geneva,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Serbia,90,Middleton,4,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Serbia,71,Middleton,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Serbia,5,Middleton,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Serbia,1,Middleton,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Serbia,0,Middleton,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Serbia,0,Middleton,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Serbia,0,Middleton,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Serbia,0,Middleton,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Serbia,0,Middleton,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Serbia,0,Middleton,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Serbia,0,Middleton,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Serbia,0,Middleton,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Serbia,0,Middleton,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Serbia,0,Middleton,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Serbia,0,Middleton,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Serbia,0,Middleton,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Serbia,0,Middleton,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Serbia,0,Middleton,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Serbia,90,Milwaukee,68,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Serbia,71,Milwaukee,49,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Serbia,5,Milwaukee,1,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Serbia,1,Milwaukee,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Serbia,0,Milwaukee,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Serbia,0,Milwaukee,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Serbia,0,Milwaukee,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Serbia,0,Milwaukee,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Serbia,0,Milwaukee,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Serbia,0,Milwaukee,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Serbia,0,Milwaukee,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Serbia,0,Milwaukee,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Serbia,0,Milwaukee,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Serbia,0,Milwaukee,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Serbia,0,Milwaukee,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Serbia,0,Milwaukee,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Serbia,0,Milwaukee,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Serbia,0,Milwaukee,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Serbia,90,Sheboygan,1,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Serbia,71,Sheboygan,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Serbia,5,Sheboygan,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Serbia,1,Sheboygan,1,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Serbia,0,Sheboygan,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Serbia,0,Sheboygan,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Serbia,0,Sheboygan,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Serbia,0,Sheboygan,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Serbia,0,Sheboygan,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Serbia,0,Sheboygan,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Serbia,0,Sheboygan,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Serbia,0,Sheboygan,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Serbia,0,Sheboygan,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Serbia,0,Sheboygan,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Serbia,0,Sheboygan,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Serbia,0,Sheboygan,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Serbia,0,Sheboygan,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Serbia,0,Sheboygan,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Sierra Leone,0,Milwaukee,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Sierra Leone,9,Milwaukee,9,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Sierra Leone,4,Milwaukee,4,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Sierra Leone,0,Milwaukee,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Sierra Leone,0,Milwaukee,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Sierra Leone,0,Milwaukee,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Sierra Leone,0,Milwaukee,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Sierra Leone,0,Milwaukee,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Sierra Leone,0,Milwaukee,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Sierra Leone,0,Milwaukee,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Sierra Leone,0,Milwaukee,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Sierra Leone,0,Milwaukee,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Sierra Leone,0,Milwaukee,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Sierra Leone,0,Milwaukee,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Sierra Leone,0,Milwaukee,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Sierra Leone,0,Milwaukee,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Sierra Leone,0,Milwaukee,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Sierra Leone,0,Milwaukee,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Somalia,2,Baron,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Somalia,55,Baron,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Somalia,160,Baron,0,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Somalia,45,Baron,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Somalia,65,Baron,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Somalia,37,Baron,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Somalia,2,Baron,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Somalia,45,Baron,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Somalia,64,Baron,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Somalia,47,Baron,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Somalia,140,Baron,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Somalia,127,Baron,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Somalia,223,Baron,6,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Somalia,130,Baron,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Somalia,216,Baron,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Somalia,91,Baron,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Somalia,15,Baron,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Somalia,5,Baron,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Somalia,2,Barron,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Somalia,55,Barron,6,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Somalia,160,Barron,1,"2,414"
